name,price,image
Favourites Adult Wet Cat Food Cuts In Gravy Chicken & Salmon Pouch Variety Pack,10.00,https://digital.loblaws.ca/PCX/21659691_EA/en/1/21659691_en_front_400.png
Favourites Adult Wet Cat Food Morsels In Gelled Gravy Tuna & Sardine and Chicken & Turkey Pouch Variety Pack,10.00,https://digital.loblaws.ca/PCX/21659694_EA/en/1/21659694_en_front_400.png
Feline Smartbites Cat Treats Adult Indoor Natural Dental Care Chicken Flavour,4.29,https://digital.loblaws.ca/PCX/21576985_EA/en/1/21576985_en_front_400.png
"Friskies 7 Seven Favourites Flavours, Dry Cat Food",6.50,https://digital.loblaws.ca/PCX/20912515_EA/en/1/20912515_en_front_400.png
"Friskies Chef's Blend Assorted Flavours, Dry Cat Food",6.50,https://digital.loblaws.ca/PCX/20142252001_EA/en/1/20142252001_en_front_v1_400.png
"Friskies Gravy Swirlers Assorted Flavours, Dry Cat Food",6.50,https://digital.loblaws.ca/PCX/21101548_EA/en/1/21101548_en_front_400.png
Friskies Grillers Dry Cat Food Combo Assorted Flavours,25.00,https://digital.loblaws.ca/PCX/21637257_C01/en/1/21637257_en_front_400.png
"Friskies Grillers Tender and Crunchy Combo Assorted Flavours, Dry Cat Food",6.50,https://digital.loblaws.ca/PCX/21101556_EA/en/1/21101556_en_front_v1_400.png
"Friskies Seafood Sensations Flavours of Salmon, Tuna, Shrimp & Seaweed, Dry Cat Food",6.50,https://digital.loblaws.ca/PCX/21549867_EA/en/1/21549867_en_front_400.png
Gravy Indulgence Perfect Portions Adult Wet Cat Food Chicken in Extra Gravy,1.69,https://digital.loblaws.ca/PCX/21590927_EA/en/1/21590927_en_front_400.png
Indoor Cat Adult Dry Cat Food With Real Chicken,10.00,https://digital.loblaws.ca/PCX/21592624_EA/en/1/21592624_en_front_400.png
"Kitten Chow Advanced Nutrition Real Chicken, Dry Kitten Food",9.50,https://digital.loblaws.ca/PCX/20319054_EA/en/1/20319054_en_front_400.png
Meaty Selections Adult Dry Cat Food With Real Chicken,10.00,https://digital.loblaws.ca/PCX/21588889_EA/en/1/21588889_en_front_v1_400.png
"Nutrition First Cat Food, Chicken, Rice & Pea",35.79,https://digital.loblaws.ca/PCX/21303032_EA/en/1/21303032_en_front_400.png
"Nutrition First Cat Food, Chicken, Rice & Pea Recipe",28.29,https://digital.loblaws.ca/PCX/21303031_EA/en/1/21303031_en_front_400.png
"Nutrition First Cat Food, Salmon, Rice & Pea",28.29,https://digital.loblaws.ca/PCX/21303028_EA/en/1/21303028_en_front_400.png
"Nutrition First Kitten Food, Chicken, Rice & Pea",14.50,https://digital.loblaws.ca/PCX/21303030_EA/en/1/21303030_en_front_400.png
"Nutrition First Senior Cat Food, Chicken, Rice & Pea",14.50,https://digital.loblaws.ca/PCX/21303270_EA/en/1/21303270_en_front_400.png
"Nutrition First Weight & Hairball Control Cat Food, Chicken, Rice & Pea Recipe",14.50,https://digital.loblaws.ca/PCX/21303164_EA/en/1/21303164_en_front_400.png
"ONE +Plus Hairball Formula Chicken, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/20552861_EA/en/1/20552861_en_front_400.png
"ONE +Plus Healthy Kitten Chicken, Dry Kitten Food",15.00,https://digital.loblaws.ca/PCX/21221334_EA/en/1/21221334_en_front_400.png
"ONE +Plus High Protein Salmon & Ocean Whitefish Formula, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/21661759_EA/en/1/21661759_en_front_400.png
"ONE +Plus Indoor Advantage Salmon, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/21584934_EA/en/1/21584934_en_front_400.png
"ONE +Plus Indoor Advantage Turkey, Dry Cat Food",23.00,https://digital.loblaws.ca/PCX/21235341_EA/en/1/21235341_en_front_v1_400.png
"ONE +Plus Senior 7+ Chicken, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/21166018_EA/en/1/21166018_en_front_400.png
"ONE +Plus Sensitive Systems Turkey, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/21166034_EA/en/1/21166034_en_front_400.png
"ONE Microbiome Balance Chicken & Rice Formula, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/21235363_EA/en/1/21235363_en_front_v1_400.png
"ONE Microbiome Balance Salmon & Rice Formula, Dry Cat Food",15.00,https://digital.loblaws.ca/PCX/21235362_EA/en/1/21235362_en_front_v1_400.png
"ONE True Instinct Grain Free Chicken, Dry Cat Food",45.00,https://digital.loblaws.ca/PCX/21082294_C01/en/1/21082294_en_front_400.png
Proactive Health Hairball Care with Chicken & Salmon Dry Cat Food,27.50,https://digital.loblaws.ca/PCX/20948788_EA/en/1/20948788_en_front_v1_400.png
Proactive Health Healthy Adult with Chicken Dry Cat Food,27.50,https://digital.loblaws.ca/PCX/20948780_EA/en/1/20948780_en_front_v1_400.png
Proactive Health Healthy Senior with Chicken Dry Cat Food,27.50,https://digital.loblaws.ca/PCX/20948834_EA/en/1/20948834_en_front_v1_400.png
Proactive Health Premium Cat Nutrition Urinary Tract Health With Chicken Adult 1+ Years,27.50,https://digital.loblaws.ca/PCX/21625484_EA/en/1/21625484_en_front_400.png
"Proactive Health Weight & Hairball Care, Chicken & Turkey Adult Dry Cat Food",43.00,https://digital.loblaws.ca/PCX/20948730_EA/en/1/20948730_en_front_v1_400.png
Seafood Selections Adult Dry Cat Food With Natural Salmon & Shrimp Flavour,10.00,https://digital.loblaws.ca/PCX/21588943_EA/en/1/21588943_en_front_400.png
Sheba Perfect Portions Kitten Wet Food Paté Delicate Salmon in Natural Juices,1.69,https://digital.loblaws.ca/PCX/21585522_EA/en/1/21585522_en_front_400.png
Tuna Selections Adult Dry Cat Food With Natural Tuna Flavour,10.00,https://digital.loblaws.ca/PCX/21588944_EA/en/1/21588944_en_front_400.png
"Urinary Health & Sensitive Diet Cat Food, Trout, Duck, Oatmeal & Pea",14.50,https://digital.loblaws.ca/PCX/21303268_EA/en/1/21303268_en_front_400.png
Xtra Meaty Dry Cat Food,10.50,https://digital.loblaws.ca/PCX/21361591_EA/en/1/6038301515_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Cat Laser Toy,13.00,https://digital.loblaws.ca/PCX/21552446_EA/en/1/21552446_enfr_front_400.png
Catnip Grass,7.00,https://digital.loblaws.ca/PCX/20032583_EA/en/1/2251750128_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Door Knob Cat Toy Tropical Teaser,17.49,https://digital.loblaws.ca/PCX/21691993_EA/en/1/78082416496_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
"Duo Bone Yellow, Coconut Scent",14.00,https://digital.loblaws.ca/PCX/21476829_EA/en/1/21476829_en_front_400.png
"Duo Stick Small Turquoise, Chicken Scent",11.00,https://digital.loblaws.ca/PCX/21477264_EA/en/1/21477264_en_front_400.png
Easy To Handle Lick Pad,9.79,https://digital.loblaws.ca/PCX/21688486_EA/en/1/81014912116_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Fetch & Glow Stick,9.79,https://digital.loblaws.ca/PCX/21691374_EA/en/1/85161300393_enfr_front_centre_marketing_A_0_GS1_Ecommerce_400.png
Mojo Naturals Dog Toy,9.00,https://digital.loblaws.ca/PCX/21480033_EA/en/1/2251797015_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Mouse Hunter,7.49,https://digital.loblaws.ca/PCX/21691056_EA/en/1/78082416761_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Soccer Ball Cat Toy,5.29,https://digital.loblaws.ca/PCX/21120038_EA/en/1/21120038_en_front_400.png
The Antler Chicken Flavored,9.99,https://digital.loblaws.ca/PCX/21691110_EA/en/1/85002511870_enfr_front_centre_marketing_A_0_GS1_Ecommerce_400.png
Unscented Scoopable Clumping Cat Litter,9.00,https://digital.loblaws.ca/PCX/20023746002_EA/en/1/20023746002_en_front_400.png
Scented Dual Action Odour Control Scoopable Clumping Cat Litter,8.19,https://digital.loblaws.ca/PCX/21037550_EA/en/1/21037550_en_front_v1_400.png
Cat Litter Deodorizer,3.29,https://digital.loblaws.ca/PCX/20023049_EA/en/1/20023049_en_front_v3_400.png
Extra-Scented Scoopable Clumping Cat Litter for Multiple Cats,9.00,https://digital.loblaws.ca/PCX/20023746001_EA/en/1/20023746001_en_front_400.png
Fresh Scented Lightweight Multi-Cat Clumping Litter,19.29,https://digital.loblaws.ca/PCX/21645553_EA/en/1/21645553_enfr_front_v1_400.png
Multi-Cat Clumping Litter With Baking Soda,11.29,https://digital.loblaws.ca/PCX/20774065_EA/en/1/20774065_en_front_400.png
Scented Cat Litter,9.19,https://digital.loblaws.ca/PCX/21219859_EA/en/1/21219859_en_front_400.png
Scented Scoopable Clumping Cat Litter,9.00,https://digital.loblaws.ca/PCX/20023746003_EA/en/1/20023746003_en_front_400.png
Scoopable Unscented Clumping Cat Litter with Baking Soda,10.00,https://digital.loblaws.ca/PCX/20177169002_EA/en/1/6038369130_en_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Tidy Cats LightWeight Cat Litter 24/7 Performance Multi-Cat,33.00,https://digital.loblaws.ca/PCX/20913423_C01/en/1/20913423_en_front_v3_400.png
Tidy Cats LightWeight Cat Litter 4-in-1 Strength Multi-Cat,25.00,https://digital.loblaws.ca/PCX/21206305_C01/en/1/21206305_en_front_v2_400.png
Tidy Cats LightWeight Cat Litter Free & Clean Unscented Multi-Cat,14.00,https://digital.loblaws.ca/PCX/21206496_EA/en/1/21206496_en_front_v3_400.png
Tidy Cats LightWeight Cat Litter Instant Action Multi-Cat,25.00,https://digital.loblaws.ca/PCX/21237891_C01/en/1/21237891_en_front_v2_400.png
Tidy Cats LightWeight Cat Litter with Glade Clear Springs Multi-Cat,25.00,https://digital.loblaws.ca/PCX/21217951_C01/en/1/21217951_en_front_v2_400.png
Unscented Cat Litter,9.19,https://digital.loblaws.ca/PCX/21104098_EA/en/1/21104098_en_front_400.png
Unscented Lightweight Multi-Cat Clumping Litter,13.00,https://digital.loblaws.ca/PCX/21645146_EA/en/1/21645146_enfr_front_v1_400.png
Facial Tissues 2 Ply 126 Pack,2.00,https://digital.loblaws.ca/PCX/20970999_EA/en/1/20970999_enfr_front_v1_400.png
"2-Ply Hypoallergenic Facial Tissues, 126 Sheets",8.00,https://digital.loblaws.ca/PCX/20971002_EA/en/1/20971002_en_front_400.png
1 Ply Napkins 250 Pack,3.00,https://digital.loblaws.ca/PCX/20997492_EA/en/1/20997492_enfr_front_400.png
"2-Ply Dinner Napkins, 180 Sheets",9.00,https://digital.loblaws.ca/PCX/20084398_EA/en/8/6038305981_en_front_noPlunge_ecomm_GS1_Ecommerce_400.png
3 Ply Beverage Napkins 60 Pack - Bee,5.00,https://digital.loblaws.ca/PCX/21666685_EA/en/1/21666685_en_front_400.png
3 Ply Beverage Napkins 60 Pack - Circle,5.00,https://digital.loblaws.ca/PCX/21666684_EA/en/1/21666684_en_front_400.png
3 Ply Beverage Napkins 60 Pack - Strawberry,5.00,https://digital.loblaws.ca/PCX/21666686_EA/en/1/21666686_en_front_400.png
3 Ply Buffet Napkins 40 Pack - Flower,5.00,https://digital.loblaws.ca/PCX/21666636_EA/en/1/21666636_en_front_400.png
3 Ply Buffet Napkins 40 Pack - Lemon,5.00,https://digital.loblaws.ca/PCX/21666616_EA/en/1/21666616_en_front_400.png
3 Ply Buffet Napkins 40 Pack - Stripe,5.00,https://digital.loblaws.ca/PCX/21666617_EA/en/1/21666617_en_front_400.png
3 Ply Dinner Napkins 40 Pack - Bee and Flower,5.00,https://digital.loblaws.ca/PCX/21666780_EA/en/1/21666780_en_front_400.png
3 Ply Dinner Napkins 40 Pack - Flower Grid,5.00,https://digital.loblaws.ca/PCX/21666715_EA/en/1/21666715_en_front_400.png
3 Ply Dinner Napkins 40 Pack - Half Circle,5.00,https://digital.loblaws.ca/PCX/21666779_EA/en/1/21666779_en_front_400.png
3 Ply Dinner Napkins 40 Pack - Heart and Flower,5.00,https://digital.loblaws.ca/PCX/21666815_EA/en/1/21666815_en_front_400.png
3 Ply Dinner Napkins 40 Pack - Spring Mushroom,5.00,https://digital.loblaws.ca/PCX/21666716_EA/en/1/21666716_en_front_400.png
3 Ply Dinner Napkins 40 Pack - Strawberry,5.00,https://digital.loblaws.ca/PCX/21666816_EA/en/1/21666816_en_front_400.png
"3-Ply Dinner Napkins, 40-Pack, Dots",5.00,https://digital.loblaws.ca/PCX/21476116_EA/en/1/21476116_enfr_front_v1_400.png
"3-Ply Dinner Napkins, 40-Pack, Leaves",5.00,https://digital.loblaws.ca/PCX/21476200_EA/en/1/21476200_enfr_front_v1_400.png
"3-Ply Dinner Napkins, Soft Touch, 40 Pack",5.00,https://digital.loblaws.ca/PCX/21476152_EA/en/1/21476152_enfr_front_v1_400.png
3-Ply Facial Tissues with Aloe Lotion,2.19,https://digital.loblaws.ca/PCX/21668309_EA/en/1/21668309_en_front_v1_400.png
3-Ply Hypoallergenic Facial Tissues,15.00,https://digital.loblaws.ca/PCX/21300767_EA/en/1/21300767_en_front_400.png
"3-Ply Hypoallergenic Facial Tissues, 6 Boxes, 120 Sheets Each",16.50,https://digital.loblaws.ca/PCX/20978539_EA/en/1/20978539_en_front_400.png
"Dinner Napkins, Striped",5.00,https://digital.loblaws.ca/PCX/21476154_EA/en/1/21476154_enfr_front_v1_400.png
Double Rolls Bathroom Tissue 12 Pack,6.79,https://digital.loblaws.ca/PCX/21624748_EA/en/1/21624748_enfr_front_v1_400.png
Double Rolls Bathroom Tissue 6 Pack,5.00,https://digital.loblaws.ca/PCX/21624812_EA/en/1/21624812_enfr_front_v1_400.png
Double Rolls Paper Towels 6 Pack,6.50,https://digital.loblaws.ca/PCX/21636318_EA/en/1/21636318_enfr_front_v1_400.png
"Facial Tissues 2 Ply 6 Boxes, 200 Sheets",12.00,https://digital.loblaws.ca/PCX/20174399_EA/en/1/20174399_enfr_front_v1_400.png
Facial Tissues 2 Ply 80 Pack,1.69,https://digital.loblaws.ca/PCX/21668355_EA/en/1/21668355_enfr_front_v1_400.png
Facial Tissues 3-Ply 8 Packs,3.79,https://digital.loblaws.ca/PCX/21563995_C08/en/1/6038372507_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
"Fresh Care Flushable Wet Wipes, Adult Wet Wipes, 4 Flip-Top Packs, 42 Wipes Per Pack (168 Total Wipes)",12.50,https://digital.loblaws.ca/PCX/21477027_EA/en/1/21477027_en_front_v1_400.png
"GentlePlus Flushable Wet Wipes with Aloe & Vitamin E, Adult Wet Wipes, 2 Flip-Top Packs, 42 Wipes Per Pack (84 Total Wipes)",8.00,https://digital.loblaws.ca/PCX/21121587_EA/en/1/21121587_en_front_v3_400.png
"GentlePlus Flushable Wipes, Aloe & Vitamin E, 4 Packs, 168 Total Wipes",12.50,https://digital.loblaws.ca/PCX/21597244_EA/en/1/21597244_en_front_v1_400.png
Max Strength and Thickness Paper Towels 3=6 Rolls,8.00,https://digital.loblaws.ca/PCX/21540603_EA/en/1/21540603_en_front_400.png
Max Strength and Thickness Paper Towels 6=12 Rolls,13.00,https://digital.loblaws.ca/PCX/21541203_EA/en/1/21541203_en_front_400.png
"Original Facial Tissue, 9 Flat Boxes, 100 Tissues per box",11.99,https://digital.loblaws.ca/PCX/21636319_EA/en/1/21636319_en_front_400.png
"Original Toilet Paper, 30 Equal 60 Rolls, 242 Bathroom Tissues per roll",17.99,https://digital.loblaws.ca/PCX/21378233_EA/en/1/21378233_en_front_v3_400.png
"Original Toilet Paper, 8 Equal 16 Rolls, 242 Bathroom Tissues per roll",10.49,https://digital.loblaws.ca/PCX/21378574_EA/en/1/21378574_en_front_v1_400.png
"Paper Towels Select-A-Size, 6 Count",19.00,https://digital.loblaws.ca/PCX/21670280_EA/en/1/21670280_en_front_v2_400.png
"Paper Towels, Max Strength & Thickness, 8 Roll Pack",24.00,https://digital.loblaws.ca/PCX/21542607_EA/en/1/21542607_en_front_400.png
Planet First™ Beverage Napkins,4.00,https://digital.loblaws.ca/PCX/21431316_EA/en/1/21431316_enfr_front_v1_400.png
Planet First™ Dinner Napkins,6.29,https://digital.loblaws.ca/PCX/21427202_EA/en/1/21427202_enfr_front_v1_400.png
Regular Rolls Bathroom Tissue 4 Pack,2.00,https://digital.loblaws.ca/PCX/20963919_EA/en/1/20963919_en_front_400.png
Regular Rolls Paper Towels 2 Pack,2.50,https://digital.loblaws.ca/PCX/20118684_EA/en/1/20118684_enfr_front_400.png
Rolls Of Bathroom Tissue 2 Ply,14.99,https://digital.loblaws.ca/PCX/21691633_EA/en/1/6343570437_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Super Soft Hypoallergenic Bathroom Tissue Club Pack,20.00,https://digital.loblaws.ca/PCX/21450846_EA/en/1/21450846_en_front_400.png
"Tiger Towel Recyclable Paper Packaging, 2 Equal 6 Paper Towel Rolls, 147 Sheets per Roll",8.00,https://digital.loblaws.ca/PCX/21484741_EA/en/1/21484741_enfr_front_400.png
To Go 3 Ply White Tissues Per Mini Pack,4.50,https://digital.loblaws.ca/PCX/21401695_EA/en/1/21401695_en_front_400.png
Triple Rolls Bathroom Tissue Club Pack,15.00,https://digital.loblaws.ca/PCX/21624813_EA/en/1/21624813_enfr_front_v1_400.png
Triple Rolls Paper Towels 6 Pack,8.00,https://digital.loblaws.ca/PCX/21636329_EA/en/1/21636329_enfr_front_v1_400.png
Triple Rolls Paper Towels Club Pack,13.00,https://digital.loblaws.ca/PCX/21636371_EA/en/1/21636371_enfr_front_v1_400.png
Ultra Soft Tissues 3 Ply With Lotion,14.00,https://digital.loblaws.ca/PCX/21607215_EA/en/1/21607215_enfr_front_400.png
"Velour Lotion Facial Tissue, 1 Cube Box, 54 Tissues per box",4.00,https://digital.loblaws.ca/PCX/21595046_EA/en/1/21595046_en_front_v2_400.png
"Velour Toilet Paper, 30 Equal 60 Rolls, 142 Bathroom Tissues per roll",17.99,https://digital.loblaws.ca/PCX/21191252_EA/en/1/21191252_en_front_v2_400.png
"Velour Toilet Paper, 8 Equal 16 Rolls, 142 Bathroom Tissues per roll",10.49,https://digital.loblaws.ca/PCX/21187388_EA/en/1/21187388_en_front_400.png
"Snack Bags, with Grip 'n Seal Technology",4.50,https://digital.loblaws.ca/PCX/20871443_EA/en/1/20871443_en_front_v3_400.png
"Storage Bags Large, with Stay Open Technology",4.50,https://digital.loblaws.ca/PCX/20078059_EA/en/1/20078059_en_front_400.png
"Rack Roaster with Lid, Medium",3.00,https://digital.loblaws.ca/PCX/20872332_EA/en/1/20872332_en_front_400.png
"Pie Plates, 8""",3.50,https://digital.loblaws.ca/PCX/20870530_EA/en/1/20870530_en_front_400.png
"All-Purpose Pan with Lid, Giant Size",6.00,https://digital.loblaws.ca/PCX/20870521_EA/en/1/20870521_en_front_400.png
Aluminum Foil 100 ft,5.00,https://digital.loblaws.ca/PCX/21119988_EA/en/1/6038320373_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Aluminum Foil Heavy Duty 25ft (2.32 M²),3.00,https://digital.loblaws.ca/PCX/21408432_EA/en/1/5921299762_en_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Aluminum Foil Heavy-Duty 25',4.00,https://digital.loblaws.ca/PCX/21119993_EA/en/1/6038320374_enfr_front_centre_marketing_GS1_Ecommerce_400.png
"Aluminum Foil, 50 ft",3.00,https://digital.loblaws.ca/PCX/21119987_EA/en/1/21119987_en_front_400.png
"Aluminum Foil, Club Pack",26.00,https://digital.loblaws.ca/PCX/21120000_EA/en/1/21120000_en_front_400.png
"Cake Pans with Lids, 13x9""",5.00,https://digital.loblaws.ca/PCX/20866309_EA/en/1/20866309_en_front_400.png
"Cake Pans, 13x9 """,4.00,https://digital.loblaws.ca/PCX/20866351_EA/en/1/20866351_en_front_400.png
ClingWrap Plastic Wrap 300 Metre Roll,15.99,https://digital.loblaws.ca/PCX/21081151_EA/en/1/21081151_en_front_400.png
"ClingWrap Plastic Wrap, 30m",2.99,https://digital.loblaws.ca/PCX/20003818_EA/en/1/20003818_en_front_400.png
Compostable Food Storage Sandwich Bag,4.50,https://digital.loblaws.ca/PCX/21351380_EA/en/1/21351380_en_front_400.png
Cookie Sheets,3.50,https://digital.loblaws.ca/PCX/20869961_EA/en/1/20869961_en_front_400.png
Culinary Pink Butcher Paper 10.16 M X 457 Mm,9.49,https://digital.loblaws.ca/PCX/21508002_EA/en/1/62868921833_en_front_centre_marketing_GS1_Ecommerce_400.png
Deep Storage Containers with Folded Lids,5.50,https://digital.loblaws.ca/PCX/20870566_EA/en/1/20870566_en_front_400.png
"Electric Burner Liners, Large",3.50,https://digital.loblaws.ca/PCX/20870423_EA/en/1/20870423_en_front_400.png
Extra Large Heavy Duty Freezer Bags,8.00,https://digital.loblaws.ca/PCX/21160678_EA/en/1/21160678_en_front_400.png
Flat-Bottomed Lunch Bags,6.00,https://digital.loblaws.ca/PCX/20734765_EA/en/1/6038307671_en_front_centre_marketing_GS1_Ecommerce_400.png
Fold Lock Sandwich Bags,3.00,https://digital.loblaws.ca/PCX/20183986_EA/en/1/20183986_en_front_400.png
"Food Containers with Board Lids, 15 Pack",10.00,https://digital.loblaws.ca/PCX/21424907_EA/en/1/21424907_en_front_400.png
"Food Tray with Lids 5-Pack, 17cm x 12cm x 4cm",5.00,https://digital.loblaws.ca/PCX/20870641_EA/en/1/20870641_en_front_400.png
"Freezer Bags Large, with Stay Open Technology",4.50,https://digital.loblaws.ca/PCX/20300461001_EA/en/1/20300461001_en_front_v3_400.png
"Freezer Bags Medium, with Stay Open Technology",9.99,https://digital.loblaws.ca/PCX/20316804002_EA/en/1/20316804002_en_front_v2_400.png
"Freezer Bags Small, with Grip 'n Seal Technology",4.50,https://digital.loblaws.ca/PCX/20306904001_EA/en/1/20306904001_en_front_v2_400.png
Freezer Large Bags,12.00,https://digital.loblaws.ca/PCX/21589736_EA/en/1/21589736_enfr_front_400.png
